Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
17310	-0.68	2.0874865269026293	-0.53	450	0.984421	0.0001	0.004155426687664456
17320	-0.69	2.081802103947443	-0.53	451	0.984412	0.0001	0.004155426687664456
17330	-0.69	2.081802103947443	-0.53	451	0.984403	0.0001	0.00415814373228285
17340	-0.69	2.081802103947443	-0.53	451	0.984394	0.0001	0.00415814373228285
17350	-0.69	2.0818021039474432	-0.53	452	0.984385	0.0001	0.0041623322168986
17360	-0.69	2.0818021039474432	-0.53	452	0.984376	0.0001	0.004163727230495877
17370	-0.69	2.0818021039474432	-0.53	452	0.984367	0.0001	0.004163727230495877
17380	-0.73	2.106442498621788	-0.53	453	0.984358	0.0001	0.004163727230495877
17390	-0.73	2.106442498621788	-0.53	453	0.984349	0.0001	0.004166516065597534
17400	-0.74	2.1005713508471926	-0.53	454	0.98434	0.0001	0.004169231918123033
17410	-0.74	2.1005713508471926	-0.53	454	0.984331	0.0001	0.004172036780251397
17420	-0.74	2.1005713508471926	-0.53	454	0.984322	0.0001	0.00417287528514862
17430	-0.74	2.1005713508471926	-0.53	455	0.984313	0.0001	0.004174823760986328
17440	-0.74	2.1005713508471926	-0.53	455	0.984304	0.0001	0.004174823760986328
17450	-0.74	2.1005713508471926	-0.53	456	0.984295	0.0001	0.004174823760986328
17460	-0.74	2.1005713508471926	-0.53	456	0.984286	0.0001	0.004178925421502855
17470	-0.74	2.1005713508471926	-0.53	456	0.984277	0.0001	0.004178925421502855
17480	-0.75	2.094636006565341	-0.53	457	0.984268	0.0001	0.004180325600836012
17490	-0.75	2.094636006565341	-0.53	457	0.984259	0.0001	0.004183149072859022
17500	-0.75	2.094636006565341	-0.53	457	0.98425	0.0001	0.004183149072859022
17510	-0.75	2.094636006565341	-0.53	458	0.984241	0.0001	0.004185961882273356
17520	-0.75	2.094636006565341	-0.53	458	0.984232	0.0001	0.004185961882273356
17530	-0.75	2.094636006565341	-0.53	458	0.984223	0.0001	0.004185961882273356
17540	-0.74	2.1005713508471926	-0.53	459	0.984214	0.0001	0.0041886305809020995
17550	-0.74	2.1005713508471926	-0.53	459	0.984205	0.0001	0.0041886305809020995
17560	-0.74	2.1005713508471926	-0.53	459	0.984196	0.0001	0.0041886305809020995
17570	-0.74	2.1005713508471926	-0.53	459	0.984187	0.0001	0.004191461404164632
17580	-0.74	2.1005713508471926	-0.53	459	0.984178	0.0001	0.004191461404164632
17590	-0.74	2.1005713508471926	-0.53	459	0.984169	0.0001	0.004191461404164632
17600	-0.74	2.1005713508471926	-0.53	459	0.98416	0.0001	0.0041942655377917816
17610	-0.74	2.1005713508471926	-0.53	460	0.984151	0.0001	0.0041942655377917816
17620	-0.74	2.1005713508471926	-0.53	460	0.984142	0.0001	0.0041970152325100365
17630	-0.75	2.094636006565341	-0.53	461	0.984133	0.0001	0.004199776318338182
17640	-0.75	2.094636006565341	-0.53	461	0.984124	0.0001	0.004199776318338182
17650	-0.75	2.094636006565341	-0.53	461	0.984115	0.0001	0.004202524754736159
17660	-0.75	2.094636006565341	-0.53	461	0.984106	0.0001	0.004202524754736159
17670	-0.76	2.0886359184884284	-0.53	462	0.984097	0.0001	0.004202524754736159
17680	-0.76	2.0886359184884284	-0.53	462	0.984088	0.0001	0.004205384585592482
17690	-0.76	2.0886359184884284	-0.53	463	0.984079	0.0001	0.004205384585592482
17700	-0.76	2.0886359184884284	-0.53	463	0.98407	0.0001	0.004205384585592482
17710	-0.76	2.0886359184884284	-0.53	463	0.984061	0.0001	0.004208082887861464
17720	-0.77	2.0825705270170323	-0.53	464	0.984052	0.0001	0.004208082887861464
17730	-0.77	2.0825705270170323	-0.53	464	0.984043	0.0001	0.004210938347710504
17740	-0.77	2.0825705270170323	-0.53	464	0.984034	0.0001	0.004210938347710504
17750	-0.77	2.0825705270170323	-0.53	464	0.984025	0.0001	0.004213657710287306
17760	-0.77	2.0825705270170323	-0.53	464	0.984016	0.0001	0.004213657710287306
17770	-0.77	2.0825705270170323	-0.53	464	0.984007	0.0001	0.0042164505190319486
17780	-0.77	2.0825705270170323	-0.53	464	0.983998	0.0001	0.0042164505190319486
17790	-0.77	2.0825705270170323	-0.53	464	0.983989	0.0001	0.004219285315937466
17800	-0.81	2.105682787126304	-0.53	465	0.98398	0.0001	0.004219285315937466
17810	-0.81	2.105682787126304	-0.53	465	0.983971	0.0001	0.00422196904818217
17820	-0.81	2.105682787126304	-0.53	466	0.983962	0.0001	0.00422196904818217
17830	-0.81	2.105682787126304	-0.53	466	0.983953	0.0001	0.00422196904818217
17840	-0.81	2.105682787126304	-0.53	466	0.983944	0.0001	0.004224805898136562
17850	-0.77	2.0825705270170323	-0.53	467	0.983935	0.0001	0.004224805898136562
17860	-0.77	2.0825705270170323	-0.53	467	0.983926	0.0001	0.004227575593524509
17870	-0.77	2.0825705270170323	-0.53	467	0.983917	0.0001	0.004227575593524509
17880	-0.77	2.0825705270170323	-0.53	467	0.983908	0.0001	0.004227575593524509
17890	-0.8	2.149418526020468	-0.53	468	0.983899	0.0001	0.004230331447389391
17900	-0.8	2.149418526020468	-0.53	468	0.98389	0.0001	0.004230331447389391
17910	-0.8	2.149418526020468	-0.53	468	0.983881	0.0001	0.004230331447389391
17920	-0.8	2.149418526020468	-0.53	468	0.983872	0.0001	0.004233185913827684
17930	-0.79	2.1554349909009085	-0.53	469	0.983863	0.0001	0.004233185913827684
17940	-0.79	2.1554349909009085	-0.53	469	0.983854	0.0001	0.004235995279418097
17950	-0.79	2.1554349909009085	-0.53	469	0.983845	0.0001	0.004235995279418097
17960	-0.71	2.0312311537587244	-0.53	470	0.983836	0.0001	0.004238711727990044
17970	-0.71	2.0312311537587244	-0.53	470	0.983827	0.0001	0.004241483410199484
17980	-0.71	2.0312311537587244	-0.53	470	0.983818	0.0001	0.004241483410199484
17990	-0.71	2.0312311537587244	-0.53	470	0.983809	0.0001	0.004241483410199484
18000	-0.71	2.0312311537587244	-0.53	471	0.9838	0.0001	0.004244288139873081
18010	-0.71	2.0312311537587244	-0.53	471	0.983791	0.0001	0.004247121214866638
18020	-0.71	2.0312311537587244	-0.53	471	0.983782	0.0001	0.004247121214866638
18030	-0.71	2.0312311537587244	-0.53	471	0.983773	0.0001	0.004249830577108595
18040	-0.69	2.008457119283357	-0.53	472	0.983764	0.0001	0.004251229166984558
18050	-0.69	2.008457119283357	-0.53	472	0.983755	0.0001	0.004252651929855347
18060	-0.69	2.008457119283357	-0.53	472	0.983746	0.0001	0.004252651929855347
18070	-0.69	2.008457119283357	-0.53	472	0.983737	0.0001	0.004252651929855347
18080	-0.68	2.0143485299222674	-0.53	473	0.983728	0.0001	0.004255393346150716
18090	-0.68	2.0143485299222674	-0.53	473	0.983719	0.0001	0.004256792333390978
18100	-0.64	1.9875613198087752	-0.53	474	0.98371	0.0001	0.004256792333390978
18110	-0.64	1.9875613198087752	-0.53	474	0.983701	0.0001	0.00425820701652103
18120	-0.64	1.9875613198087752	-0.53	474	0.983692	0.0001	0.00425820701652103
18130	-0.64	1.9875613198087752	-0.53	474	0.983683	0.0001	0.004260849091741774
18140	-0.59	1.965171748219478	-0.53	475	0.983674	0.0001	0.004260849091741774
18150	-0.59	1.965171748219478	-0.53	475	0.983665	0.0001	0.004260849091741774
18160	-0.59	1.965171748219478	-0.53	475	0.983656	0.0001	0.004263709518644545
18170	-0.59	1.965171748219478	-0.53	475	0.983647	0.0001	0.004263709518644545
18180	-0.59	1.965171748219478	-0.53	475	0.983638	0.0001	0.004263709518644545
18190	-0.6	1.9595917942265428	-0.53	476	0.983629	0.0001	0.004266436100006103
18200	-0.6	1.9595917942265428	-0.53	476	0.98362	0.0001	0.004266436100006103
18210	-0.6	1.9595917942265428	-0.53	476	0.983611	0.0001	0.004269233014848497
18220	-0.6	1.9595917942265428	-0.53	476	0.983602	0.0001	0.004269233014848497
18230	-0.6	1.9595917942265428	-0.53	476	0.983593	0.0001	0.004272013770209419
18240	-0.6	1.9595917942265428	-0.53	476	0.983584	0.0001	0.004272013770209419
18250	-0.68	2.092271492899523	-0.53	477	0.983575	0.0001	0.004274797373347812
18260	-0.68	2.092271492899523	-0.53	477	0.983566	0.0001	0.004274947179688348
18270	-0.68	2.092271492899523	-0.53	477	0.983557	0.0001	0.004274947179688348
18280	-0.68	2.092271492899523	-0.53	477	0.983548	0.0001	0.004277542101012336
18290	-0.67	2.102641196210138	-0.53	478	0.983539	0.0001	0.004277542101012336
18300	-0.67	2.102641196210138	-0.53	478	0.98353	0.0001	0.004277542101012336
18310	-0.67	2.102641196210138	-0.53	478	0.983521	0.0001	0.004280408091015286
18320	-0.71	2.1274162733231123	-0.53	479	0.983512	0.0001	0.004280408091015286
18330	-0.71	2.1274162733231123	-0.53	479	0.983503	0.0001	0.004283105068736606
18340	-0.71	2.1274162733231123	-0.53	479	0.983494	0.0001	0.004283105068736606
18350	-0.71	2.1274162733231123	-0.53	479	0.9834849999999999	0.0001	0.004283105068736606
18360	-0.75	2.1511624764298953	-0.53	480	0.983476	0.0001	0.004285991589228312
18370	-0.75	2.1511624764298953	-0.53	480	0.983467	0.0001	0.004285991589228312
18380	-0.75	2.1511624764298953	-0.53	480	0.9834579999999999	0.0001	0.004288761152161492
18390	-0.75	2.1511624764298953	-0.53	480	0.983449	0.0001	0.004288761152161492
18400	-0.75	2.1511624764298953	-0.53	480	0.98344	0.0001	0.004288761152161492
18410	-0.74	2.1569422801734865	-0.53	481	0.9834309999999999	0.0001	0.004291515681478712
18420	-0.74	2.1569422801734865	-0.53	481	0.983422	0.0001	0.004291515681478712
18430	-0.74	2.1569422801734865	-0.53	482	0.983413	0.0001	0.0042941870954301626
18440	-0.74	2.1569422801734865	-0.53	482	0.983404	0.0001	0.0042941870954301626
18450	-0.74	2.1569422801734865	-0.53	482	0.983395	0.0001	0.004297073351012336
18460	-0.74	2.1569422801734865	-0.53	482	0.983386	0.0001	0.004297073351012336
18470	-0.74	2.1569422801734865	-0.53	482	0.983377	0.0001	0.00429979489909278
18480	-0.74	2.1569422801734865	-0.53	482	0.983368	0.0001	0.00429979489909278
18490	-0.74	2.1569422801734865	-0.53	482	0.983359	0.0001	0.00429979489909278
18500	-0.73	2.1626603986756683	-0.53	483	0.98335	0.0001	0.004302690558963352
18510	-0.73	2.1626603986756683	-0.53	483	0.983341	0.0001	0.004302690558963352
18520	-0.73	2.1626603986756683	-0.53	483	0.983332	0.0001	0.004302690558963352
18530	-0.77	2.18565779572192	-0.53	484	0.983323	0.0001	0.004305323958396912
18540	-0.77	2.18565779572192	-0.53	484	0.983314	0.0001	0.004308194782998827
18550	-0.77	2.18565779572192	-0.53	484	0.983305	0.0001	0.004308194782998827
18560	-0.77	2.18565779572192	-0.53	484	0.983296	0.0001	0.0043108895752165055
18570	-0.77	2.18565779572192	-0.53	485	0.983287	0.0001	0.0043108895752165055
18580	-0.77	2.18565779572192	-0.53	485	0.983278	0.0001	0.0043108895752165055
18590	-0.77	2.18565779572192	-0.53	485	0.983269	0.0001	0.004313674370447795
18600	-0.77	2.18565779572192	-0.53	485	0.98326	0.0001	0.004313674370447795
18610	-0.81	2.207691101581016	-0.53	486	0.983251	0.0001	0.004316484596994188
18620	-0.81	2.207691101581016	-0.53	486	0.983242	0.0001	0.004316484596994188
18630	-0.81	2.207691101581016	-0.53	486	0.983233	0.0001	0.004319203694661458
18640	-0.81	2.207691101581016	-0.53	487	0.983224	0.0001	0.004319203694661458
18650	-0.81	2.207691101581016	-0.53	487	0.983215	0.0001	0.004319203694661458
18660	-0.81	2.207691101581016	-0.53	487	0.983206	0.0001	0.004322015908029345
18670	-0.81	2.207691101581016	-0.53	487	0.983197	0.0001	0.004322015908029345
18680	-0.81	2.207691101581016	-0.53	488	0.983188	0.0001	0.0043247696426179675
18690	-0.81	2.207691101581016	-0.53	488	0.983179	0.0001	0.0043247696426179675
18700	-0.81	2.207691101581016	-0.53	488	0.98317	0.0001	0.0043247696426179675
18710	-0.81	2.207691101581016	-0.53	488	0.983161	0.0001	0.004327608280711704
18720	-0.77	2.111184501648305	-0.53	489	0.983152	0.0001	0.0043303389019436304
18730	-0.77	2.111184501648305	-0.53	489	0.983143	0.0001	0.004333134161101447
18740	-0.77	2.111184501648305	-0.53	489	0.983134	0.0001	0.004333134161101447
18750	-0.77	2.111184501648305	-0.53	489	0.983125	0.0001	0.004335939155684577
18760	-0.77	2.111184501648305	-0.53	490	0.983116	0.0001	0.004335939155684577
18770	-0.77	2.111184501648305	-0.53	490	0.983107	0.0001	0.004338644478056166
18780	-0.77	2.111184501648305	-0.53	490	0.983098	0.0001	0.004338644478056166
18790	-0.81	2.133986879059944	-0.53	491	0.983089	0.0001	0.004338644478056166
18800	-0.81	2.133986879059944	-0.53	491	0.98308	0.0001	0.004341467618942261
18810	-0.81	2.133986879059944	-0.53	491	0.983071	0.0001	0.004341467618942261
18820	-0.81	2.133986879059944	-0.53	492	0.983062	0.0001	0.004344204001956516
18830	-0.81	2.133986879059944	-0.53	492	0.983053	0.0001	0.004344204001956516
18840	-0.81	2.133986879059944	-0.53	493	0.983044	0.0001	0.004346953497992622
18850	-0.81	2.133986879059944	-0.53	493	0.983035	0.0001	0.004348344008127849
18860	-0.81	2.133986879059944	-0.53	493	0.983026	0.0001	0.004348344008127849
18870	-0.9	2.2427661492005804	-0.53	494	0.983017	0.0001	0.004349739419089423
18880	-0.9	2.2427661492005804	-0.53	494	0.983008	0.0001	0.004349739419089423
18890	-0.9	2.2427661492005804	-0.53	494	0.982999	0.0001	0.004349739419089423
18900	-0.9	2.2427661492005804	-0.53	494	0.98299	0.0001	0.004352519181039598
18910	-0.98	2.349382897698883	-0.53	495	0.982981	0.0001	0.004352519181039598
18920	-0.98	2.349382897698883	-0.53	495	0.982972	0.0001	0.004352519181039598
18930	-0.98	2.349382897698883	-0.53	495	0.982963	0.0001	0.004355401198069255
18940	-0.98	2.349382897698883	-0.53	495	0.982954	0.0001	0.004355401198069255
18950	-0.97	2.355652775771506	-0.53	496	0.982945	0.0001	0.004355401198069255
18960	-0.97	2.355652775771506	-0.53	496	0.982936	0.0001	0.0043581180440055
18970	-0.97	2.355652775771506	-0.53	496	0.982927	0.0001	0.0043581180440055
18980	-0.97	2.355652775771506	-0.53	497	0.982918	0.0001	0.004360910190476312
18990	-0.97	2.355652775771506	-0.53	497	0.982909	0.0001	0.004360910190476312
19000	-0.97	2.355652775771506	-0.53	497	0.9829	0.0001	0.004363713992966546
19010	-0.97	2.355652775771506	-0.53	498	0.982891	0.0001	0.004363713992966546
19020	-0.97	2.355652775771506	-0.53	498	0.982882	0.0001	0.004363713992966546
19030	-0.97	2.355652775771506	-0.53	498	0.982873	0.0001	0.0043664785888459946
19040	-0.97	2.355652775771506	-0.53	498	0.982864	0.0001	0.0043664785888459946
19050	-0.96	2.3618636709175234	-0.53	499	0.982855	0.0001	0.004369255900382995
19060	-0.96	2.3618636709175234	-0.53	499	0.982846	0.0001	0.004369255900382995
19070	-0.96	2.3618636709175234	-0.53	499	0.982837	0.0001	0.004371960891617669
19080	-0.96	2.3618636709175234	-0.53	499	0.982828	0.0001	0.0043748368157280814
19090	-0.96	2.3618636709175234	-0.53	499	0.982819	0.0001	0.0043748368157280814
19100	-0.95	2.3680160472429237	-0.53	500	0.98281	0.0001	0.004377576907475789
19110	-0.95	2.3680160472429237	-0.53	500	0.982801	0.0001	0.004377576907475789
19120	-0.95	2.3680160472429237	-0.53	500	0.982792	0.0001	0.0043802878591749405
19130	-0.95	2.3680160472429237	-0.53	500	0.982783	0.0001	0.0043802878591749405
19140	-0.9	2.355843797877949	-0.53	501	0.982774	0.0001	0.004383114443884955
19150	-0.9	2.355843797877949	-0.53	501	0.982765	0.0001	0.004383114443884955
19160	-0.9	2.355843797877949	-0.53	501	0.982756	0.0001	0.004385924869113498
19170	-0.9	2.355843797877949	-0.53	502	0.982747	0.0001	0.004388637940088908
19180	-0.9	2.355843797877949	-0.53	502	0.982738	0.0001	0.004388637940088908
19190	-0.9	2.355843797877949	-0.53	502	0.982729	0.0001	0.004388637940088908
19200	-0.9	2.355843797877949	-0.53	502	0.98272	0.0001	0.0043915057182312015
19210	-0.91	2.3498723369579033	-0.53	503	0.982711	0.0001	0.0043915057182312015
19220	-0.91	2.3498723369579033	-0.53	503	0.982702	0.0001	0.004394207530551486
19230	-0.91	2.3498723369579033	-0.53	503	0.982693	0.0001	0.004394207530551486
19240	-0.91	2.3498723369579033	-0.53	504	0.982684	0.0001	0.0043969932529661394
19250	-0.91	2.3498723369579033	-0.53	504	0.982675	0.0001	0.0043969932529661394
19260	-0.91	2.3498723369579033	-0.53	504	0.982666	0.0001	0.004399798247549269
19270	-0.91	2.3498723369579033	-0.53	504	0.982657	0.0001	0.004399798247549269
19280	-0.91	2.3498723369579033	-0.53	504	0.982648	0.0001	0.004399798247549269
19290	-0.91	2.3498723369579033	-0.53	504	0.982639	0.0001	0.004402598606215583
19300	-0.91	2.3498723369579033	-0.53	504	0.98263	0.0001	0.004402598606215583
19310	-0.91	2.3498723369579033	-0.53	504	0.982621	0.0001	0.0044052933984332614
19320	-0.9	2.355843797877949	-0.53	505	0.982612	0.0001	0.0044081246852874754
19330	-0.9	2.355843797877949	-0.53	505	0.982603	0.0001	0.0044109089506997
19340	-0.9	2.355843797877949	-0.53	505	0.982594	0.0001	0.0044109089506997
19350	-0.9	2.355843797877949	-0.53	505	0.982585	0.0001	0.004413652618726094
19360	-0.9	2.355843797877949	-0.53	506	0.982576	0.0001	0.004413652618726094
19370	-0.9	2.355843797877949	-0.53	506	0.982567	0.0001	0.004413652618726094
19380	-0.9	2.355843797877949	-0.53	506	0.982558	0.0001	0.004416421055793762
19390	-0.9	2.355843797877949	-0.53	507	0.982549	0.0001	0.004416421055793762
19400	-0.9	2.355843797877949	-0.53	507	0.98254	0.0001	0.004419265919261508
19410	-0.9	2.355843797877949	-0.53	507	0.982531	0.0001	0.004419265919261508
19420	-0.9	2.355843797877949	-0.53	508	0.982522	0.0001	0.004423405196931627
19430	-0.9	2.355843797877949	-0.53	508	0.982513	0.0001	0.004423405196931627
19440	-0.9	2.3558437978779487	-0.53	509	0.982504	0.0001	0.004424799217118157
19450	-0.9	2.3558437978779487	-0.53	509	0.982495	0.0001	0.004424799217118157
19460	-0.91	2.3498723369579033	-0.53	510	0.982486	0.0001	0.004427550898657905
19470	-0.91	2.3498723369579033	-0.53	510	0.982477	0.0001	0.004427550898657905
19480	-0.91	2.3498723369579033	-0.53	510	0.982468	0.0001	0.004430309335390727
19490	-0.91	2.3498723369579033	-0.53	510	0.982459	0.0001	0.004430309335390727
19500	-0.91	2.3498723369579033	-0.53	510	0.98245	0.0001	0.004433072606722514
19510	-0.91	2.3498723369579033	-0.53	511	0.982441	0.0001	0.004434463050630357
19520	-0.91	2.3498723369579033	-0.53	511	0.982432	0.0001	0.004434463050630357
19530	-0.91	2.3498723369579033	-0.53	512	0.982423	0.0001	0.004449726078245375
19540	-0.91	2.3498723369579033	-0.53	512	0.982414	0.0001	0.004458172387546963
19550	-0.91	2.3498723369579033	-0.53	512	0.982405	0.0001	0.004466475645701091
19560	-0.91	2.3498723369579033	-0.53	512	0.982396	0.0001	0.004474842349688212
19570	-0.91	2.3498723369579033	-0.53	512	0.982387	0.0001	0.004483121898439195
19580	-0.91	2.3498723369579033	-0.53	512	0.982378	0.0001	0.004505346881018744
19590	-0.95	2.3510635891017495	-0.53	513	0.982369	0.0001	0.004562222427792019
19600	-0.95	2.3510635891017495	-0.53	513	0.98236	0.0001	0.004563615851932102
19610	-0.95	2.3510635891017495	-0.53	513	0.982351	0.0001	0.004563615851932102
19620	-0.91	2.332788031519366	-0.53	514	0.982342	0.0001	0.004566422435972425
19630	-0.91	2.332788031519366	-0.53	514	0.982333	0.0001	0.004567813012335035
19640	-0.92	2.326714421668461	-0.53	515	0.982324	0.0001	0.004567813012335035
19650	-0.92	2.326714421668461	-0.53	515	0.982315	0.0001	0.004569205906656053
19660	-0.93	2.320581823595109	-0.53	516	0.982306	0.0001	0.004569205906656053
19670	-0.93	2.320581823595109	-0.53	516	0.982297	0.0001	0.004571973482767741
19680	-0.93	2.320581823595109	-0.53	516	0.982288	0.0001	0.004571973482767741
19690	-0.92	2.326714421668461	-0.53	517	0.982279	0.0001	0.004571973482767741
19700	-0.92	2.326714421668461	-0.53	517	0.98227	0.0001	0.004574793378512064
19710	-0.92	2.326714421668461	-0.53	517	0.982261	0.0001	0.004574793378512064
19720	-0.88	2.3077261535979527	-0.53	518	0.982252	0.0001	0.004574793378512064
19730	-0.88	2.3077261535979527	-0.53	518	0.982243	0.0001	0.004577563802401225
19740	-0.88	2.3077261535979527	-0.53	518	0.982234	0.0001	0.004577563802401225
19750	-0.88	2.3077261535979527	-0.53	518	0.982225	0.0001	0.004580310384432475
19760	-0.88	2.3077261535979527	-0.53	518	0.982216	0.0001	0.004580310384432475
19770	-0.88	2.3077261535979527	-0.53	518	0.982207	0.0001	0.004583095709482829
19780	-0.88	2.3077261535979527	-0.53	518	0.982198	0.0001	0.004583095709482829
19790	-0.87	2.3136767276350425	-0.53	519	0.982189	0.0001	0.004585914280679491
